source,habitat,voc_type,input_path,output_npy
XENO,rural,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\rural\song\MagpieRecord_957831_seg008.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\rural\song\MagpieRecord_957831_seg008.npy
XENO,rural,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\rural\song\MagpieRecord_957831_seg009.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\rural\song\MagpieRecord_957831_seg009.npy
XENO,rural,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\rural\song\MagpieRecord_957831_seg010.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\rural\song\MagpieRecord_957831_seg010.npy
XENO,rural,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\rural\song\MagpieRecord_957831_seg011.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\rural\song\MagpieRecord_957831_seg011.npy
XENO,rural,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\rural\song\MagpieRecord_959424_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\rural\song\MagpieRecord_959424_seg001.npy
XENO,rural,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\rural\song\MagpieRecord_959424_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\rural\song\MagpieRecord_959424_seg002.npy
XENO,rural,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\rural\song\MagpieRecord_959425_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\rural\song\MagpieRecord_959425_seg001.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg001.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg002.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg003.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg004.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg005.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg006.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg007.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg008.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg008.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg009.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg009.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg010.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg010.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg011.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg011.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg012.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg012.npy
XENO,unknown,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\unknown\song\MagpieRecord_959293_seg013.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\unknown\song\MagpieRecord_959293_seg013.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_1050077_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_1050077_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_1050077_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_1050077_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_1050077_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_1050077_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_1062641_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_1062641_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_172265_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_172265_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_172265_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_172265_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_172265_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_172265_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_172265_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_172265_seg004.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_172265_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_172265_seg005.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_174168_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_174168_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_306950_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_306950_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_327492_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_327492_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_327492_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_327492_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_372346_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_372346_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_372346_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_372346_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_372346_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_372346_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_372346_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_372346_seg004.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_372346_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_372346_seg005.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_372346_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_372346_seg006.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_500508_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_500508_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_500508_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_500508_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_500508_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_500508_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_500508_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_500508_seg004.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_500508_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_500508_seg005.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_500508_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_500508_seg006.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_564335_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_564335_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_564335_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_564335_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_564335_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_564335_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_564335_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_564335_seg004.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_564335_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_564335_seg005.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_564335_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_564335_seg006.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_565890_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_565890_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_580373_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_580373_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_580373_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_580373_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_580373_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_580373_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_580379_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_580379_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_580379_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_580379_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_580379_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_580379_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_589240_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_589240_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_589240_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_589240_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_589240_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_589240_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_589240_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_589240_seg004.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_589240_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_589240_seg005.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_589240_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_589240_seg006.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_826873_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_826873_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\MagpieRecord_826873_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\MagpieRecord_826873_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_brunswick urban calls good_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_brunswick urban calls good_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_brunswick urban calls good_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_brunswick urban calls good_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_doncaster calls_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_doncaster calls_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg001.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg002.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg003.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg004.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg005.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg006.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg007.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg008.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg008.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_homing11-20(2beseparated)_seg009.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_homing11-20(2beseparated)_seg009.npy
XENO,urban,call,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\call\PRIMARY_urban call 1 _seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\call\PRIMARY_urban call 1 _seg001.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_675712_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_675712_seg001.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_675712_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_675712_seg002.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_675712_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_675712_seg003.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_675712_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_675712_seg004.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_675712_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_675712_seg005.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_934083_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_934083_seg001.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_934083_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_934083_seg002.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_934083_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_934083_seg003.npy
XENO,urban,other,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\other\MagpieRecord_934083_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\other\MagpieRecord_934083_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1008335_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1008335_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1008335_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1008335_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1008335_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1008335_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg001.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg002.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg002.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg003.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg003.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg004.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg004.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg005.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg005.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg006.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg006.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg007.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg007.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg008.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg008.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1017328_seg009.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1017328_seg009.npy
XENO,urban,song,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\SegmentedData\urban\song\MagpieRecord_1041375_seg001.wav,C:\Users\Brian Leap\Documents\Brian\Projects CS\AvianAura\Spectrograms\urban\song\MagpieRecord_1041375_seg001.npy
